name,type1,type2,atk,satk,def,sdef,total_stat,phy_0,phy_1,phy_2,phy_3,phy_4,phy_5,phy_6,phy_7,phy_8,phy_9,phy_10,phy_11,phy_12,phy_13,phy_14,phy_15,phy_16,phy_17,sta_0,sta_1,sta_2,sta_3,sta_4,sta_5,sta_6,sta_7,sta_8,sta_9,sta_10,sta_11,sta_12,sta_13,sta_14,sta_15,sta_16,sta_17,spe_0,spe_1,spe_2,spe_3,spe_4,spe_5,spe_6,spe_7,spe_8,spe_9,spe_10,spe_11,spe_12,spe_13,spe_14,spe_15,spe_16,spe_17
conkeldurr,0,-1,140,55,95,65,505,16,17,0,1,5,6,0,0,1,1,0,0,1,0,1,0,5,0,14,3,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tympole,9,-1,50,50,40,40,294,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,1,0,0,0,0,0,2,0,0,1,2,0,0,0,7,0,0,3,4,0,1,0,0,0,7,0,0,0,1,0,0,0
palpitoad,3,9,65,65,55,55,384,6,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,7,0,0,3,2,0,1,0,0,0,7,0,0,0,1,0,0,0
seismitoad,3,9,95,85,75,75,509,10,6,1,1,4,2,0,0,0,0,2,1,0,0,1,0,3,0,12,0,0,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,8,1,0,4,2,0,1,0,0,0,7,1,0,0,1,0,0,0
throh,0,-1,100,30,85,85,465,12,13,0,1,4,3,0,0,0,1,0,0,1,1,1,0,3,0,16,3,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sawk,0,-1,125,30,75,75,465,10,13,0,1,3,3,0,0,0,1,0,0,1,1,1,1,4,0,16,3,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sewaddle,5,10,53,40,70,60,310,8,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,16,0,0,1,0,0,2,0,1,1,1,3,0,5,0,0,1,1,5,0,1,0,0,0,4,0,0,0,0,5,1,1,0,0,0,0
swadloon,5,10,63,50,90,80,380,8,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,13,0,0,1,0,0,2,0,1,1,1,4,0,4,0,0,1,1,4,0,0,0,0,0,3,0,0,0,0,5,1,1,0,0,0,0
leavanny,5,10,103,70,80,80,500,11,1,1,1,0,0,6,1,1,0,0,6,0,0,1,0,3,0,18,0,0,1,0,0,1,0,1,1,1,3,0,6,0,0,2,1,5,0,1,0,0,0,4,0,0,0,0,6,1,1,0,0,0,0
venipede,2,5,45,30,59,39,260,8,1,0,3,0,1,6,0,2,0,0,0,0,0,0,0,3,0,10,0,0,3,1,0,0,0,1,1,0,0,0,2,0,0,0,0,3,0,0,2,0,0,3,1,0,0,0,1,0,0,0,0,0,0
whirlipede,2,5,55,40,99,79,360,8,1,0,3,0,1,4,0,2,0,0,0,0,0,0,0,2,0,10,0,0,3,1,0,0,0,1,1,0,0,0,2,0,0,0,0,3,0,0,2,0,0,3,1,0,0,0,1,0,0,0,0,0,0
scolipede,2,5,100,55,89,69,485,11,2,0,4,4,3,6,0,4,0,1,0,0,0,0,0,4,0,12,0,0,3,1,0,0,0,1,1,0,0,0,2,0,0,1,0,4,0,0,2,0,0,3,1,0,0,0,1,0,0,0,0,0,0
cottonee,10,16,27,37,60,50,280,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,16,0,2,2,0,0,0,0,0,1,0,7,0,1,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2
whimsicott,10,16,67,77,85,75,480,7,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,1,15,0,2,2,0,0,0,0,0,1,0,6,0,3,0,0,4,2,6,0,2,0,0,0,0,1,0,0,0,6,0,2,0,0,0,3
petilil,10,-1,35,70,50,50,280,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,1,0,8,0,2,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,0
lilligant,10,-1,60,110,75,75,480,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,21,0,0,1,0,0,1,0,0,1,0,7,0,3,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,1
basculin-red-striped,9,-1,92,80,65,55,460,15,3,1,0,0,1,0,0,0,0,7,0,0,2,1,1,3,0,10,0,0,1,0,0,0,0,0,0,2,0,0,2,2,0,1,0,7,1,0,0,1,0,0,0,0,0,10,0,0,0,3,0,0,0
sandile,3,15,72,35,35,35,292,12,2,0,0,5,3,1,1,1,1,1,0,1,0,0,0,11,0,15,0,0,1,1,2,0,2,0,0,0,0,0,1,0,0,5,0,5,0,0,1,4,0,0,0,0,1,0,1,0,0,0,0,2,0
krokorok,3,15,82,45,45,45,351,15,7,1,0,5,3,1,1,1,1,1,0,1,0,0,4,12,0,13,0,0,1,1,2,0,2,0,0,0,0,0,1,0,0,5,0,5,0,0,1,4,0,0,0,0,1,0,1,0,0,0,0,2,0
krookodile,3,15,117,65,80,70,519,16,9,1,1,6,4,1,1,1,1,1,0,1,0,0,5,14,0,14,1,0,1,1,2,0,2,0,0,0,0,0,1,0,0,5,0,6,1,0,1,4,0,0,0,0,1,0,1,0,0,0,1,2,0
darumaka,8,-1,90,15,45,45,315,13,6,0,0,1,3,1,0,1,5,0,0,0,1,0,0,3,0,14,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,7,0,2,0,1,0,0,0,0
darmanitan-standard,8,-1,140,30,55,55,480,14,8,0,0,3,5,1,0,2,4,0,0,0,1,0,0,5,0,14,1,0,1,0,0,0,0,1,2,0,0,0,4,0,0,3,0,5,1,0,0,0,0,0,0,0,9,0,2,0,3,0,0,0,0
maractus,10,-1,86,106,67,67,461,5,1,3,1,0,0,1,0,0,0,0,6,0,0,0,0,4,0,16,0,0,1,1,0,0,0,0,1,1,9,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
dwebble,4,5,65,35,85,35,325,8,2,1,1,4,6,4,1,0,0,0,0,0,0,0,0,3,0,12,0,0,1,3,4,0,1,1,0,1,0,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
crustle,4,5,105,65,125,75,485,9,2,1,1,5,6,4,1,1,0,0,1,0,0,0,0,2,0,12,0,0,1,2,3,0,0,1,0,1,0,0,1,0,0,1,0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
scraggy,0,15,75,35,70,70,348,16,12,0,1,1,5,0,0,2,1,0,1,1,1,1,3,11,0,14,4,0,1,1,0,0,2,1,1,1,0,0,2,0,1,4,0,5,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,2,0
scrafty,0,15,90,45,115,115,488,18,13,0,1,1,5,0,0,2,1,0,1,1,1,1,4,11,0,16,4,0,1,1,0,0,2,1,1,1,0,0,2,0,1,4,0,6,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,2,0
sigilyph,1,12,58,103,80,80,490,5,0,5,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,12,0,4,1,0,0,0,0,0,0,1,0,1,18,0,0,0,0,5,0,3,0,0,1,1,1,1,1,0,2,2,10,2,0,1,1
yamask,6,-1,30,55,85,65,303,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,16,0,0,2,0,0,0,5,1,1,1,0,0,14,1,0,5,1,3,0,0,0,0,0,1,4,0,0,0,1,1,2,0,0,1,0
cofagrigus,6,-1,50,95,145,105,483,5,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,0,17,0,0,2,0,0,0,4,1,1,1,0,0,15,1,0,4,1,4,0,0,0,0,0,1,4,0,0,0,2,1,2,0,0,1,0
tirtouga,4,9,78,53,103,45,355,9,1,0,0,3,7,0,0,1,0,5,0,0,1,0,0,3,0,10,0,0,1,0,4,0,1,1,0,2,0,0,2,0,0,0,0,3,0,0,0,2,2,0,0,0,0,8,0,0,0,3,0,0,0
carracosta,4,9,108,83,133,65,495,8,3,0,0,3,6,0,0,2,0,6,0,0,1,0,0,3,0,10,0,0,1,0,4,0,1,1,0,2,0,0,2,0,0,0,0,4,1,0,0,2,2,0,0,0,0,8,0,0,0,3,0,0,0
archen,1,4,112,74,45,45,401,8,1,6,0,3,7,1,1,2,0,1,0,0,1,0,1,5,0,11,1,3,1,0,3,0,0,1,0,0,0,0,3,0,0,4,0,5,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0
archeops,1,4,140,112,65,65,567,9,1,8,0,3,6,1,1,2,0,1,0,0,1,0,3,4,0,11,1,3,1,0,3,0,0,1,0,0,0,0,3,0,0,3,0,6,1,1,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0
trubbish,2,-1,50,40,62,62,329,9,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,2,0,12,0,0,5,3,0,0,2,1,1,1,0,0,2,1,0,0,0,3,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0
garbodor,2,-1,95,60,82,82,474,11,2,0,2,1,2,0,0,1,0,0,1,0,0,0,0,3,0,13,0,0,5,1,1,0,1,0,1,1,0,0,2,0,0,0,0,4,1,0,7,0,0,1,0,0,0,0,2,1,1,0,0,1,0
zorua,15,-1,65,80,40,40,330,10,2,2,0,1,0,2,1,0,0,0,0,0,0,0,0,11,0,18,1,0,1,0,0,0,2,0,1,1,0,0,5,0,0,8,0,7,0,0,1,0,0,0,3,0,2,0,1,0,1,0,0,3,0
zoroark,15,-1,105,120,60,60,510,14,5,2,0,1,0,2,1,0,0,0,0,0,0,0,0,13,0,17,0,0,1,0,0,0,2,0,1,1,0,0,5,0,0,7,0,8,1,0,1,0,0,0,3,0,3,0,1,0,1,0,0,3,0
minccino,-1,-1,50,40,40,40,300,15,1,0,1,1,0,1,0,1,0,1,3,0,0,1,0,3,1,20,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,1,2,8,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,2
cinccino,-1,-1,95,65,60,60,470,16,0,0,1,1,1,1,0,1,0,1,3,0,0,2,0,3,1,19,0,0,1,0,0,0,0,0,1,1,0,1,3,0,0,1,2,9,1,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,2
gothita,12,-1,30,55,50,65,290,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,18,0,0,1,0,0,0,0,0,0,1,0,1,20,0,0,7,1,6,0,0,0,0,0,1,1,0,0,0,2,3,10,0,0,1,0
gothorita,12,-1,45,75,70,85,390,7,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,17,0,0,1,0,0,0,0,0,0,1,0,1,18,0,0,7,1,6,0,0,0,0,0,1,1,0,0,0,2,3,9,0,0,1,0
gothitelle,12,-1,55,95,95,110,490,9,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,18,0,0,1,0,0,0,0,0,0,1,0,1,19,0,0,7,1,7,1,0,0,0,0,1,1,0,0,0,2,3,9,0,0,1,0
solosis,12,-1,30,105,40,50,290,6,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,16,0,0,2,0,0,0,1,1,1,1,0,1,18,0,0,2,1,5,0,0,0,0,0,2,2,1,0,0,1,2,9,0,0,0,0
duosion,12,-1,40,125,50,60,370,6,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,16,0,0,2,0,0,0,1,1,1,1,0,1,18,0,0,2,1,5,0,0,0,0,0,2,2,1,0,0,1,2,9,0,0,0,0
reuniclus,12,-1,65,125,75,85,490,11,6,0,0,0,3,0,1,2,1,0,0,1,1,1,0,2,0,17,0,0,2,0,0,0,1,1,1,1,0,1,18,0,0,2,1,6,1,0,0,0,0,2,2,1,0,0,2,2,10,0,0,0,0
ducklett,1,9,44,44,50,50,305,6,0,5,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,11,0,5,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,6,0,4,0,0,0,0,0,0,0,8,0,0,0,2,0,0,1
swanna,1,9,87,87,63,63,473,7,0,7,0,0,0,0,0,1,0,4,1,0,0,0,0,1,0,9,0,4,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,8,0,4,0,0,0,0,0,0,0,9,0,0,0,2,0,0,2
vanillite,13,-1,50,65,50,60,305,7,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,9,0,0,2,0,0,0,0,2,0,1,0,1,5,3,0,1,0,5,0,0,0,0,0,1,0,2,0,1,0,0,1,6,0,0,0
vanillish,13,-1,65,80,65,75,395,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,9,0,0,2,0,0,0,0,1,0,1,0,1,5,2,0,1,0,5,0,0,0,0,0,1,0,2,0,1,0,0,1,5,0,0,0
vanilluxe,13,-1,95,110,85,95,535,7,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,9,0,0,2,0,0,0,0,1,0,1,0,1,5,2,0,1,0,7,0,0,0,0,0,1,0,2,0,1,0,0,1,6,0,0,0
deerling,-1,10,60,40,50,50,335,13,2,1,0,2,0,0,0,0,0,0,4,1,1,0,0,1,1,17,0,0,1,1,0,0,0,0,1,1,6,1,3,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0
sawsbuck,-1,10,100,60,70,70,475,13,3,1,0,4,0,1,0,1,0,0,6,1,1,0,0,2,1,17,0,0,1,1,0,0,1,0,1,1,5,1,3,0,0,1,1,6,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0
emolga,1,11,75,75,60,60,428,8,0,3,0,0,0,1,1,1,0,0,0,3,0,0,0,3,0,14,0,3,1,0,0,0,0,0,0,1,0,4,4,0,0,1,1,4,0,1,0,0,0,1,0,0,0,0,2,10,0,0,0,0,0
karrablast,5,-1,75,40,45,45,315,13,1,2,1,1,0,4,0,0,0,0,0,0,0,0,0,4,0,13,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0
escavalier,5,7,135,60,105,105,495,13,4,2,1,1,0,6,0,3,0,1,0,0,0,0,0,2,0,14,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,4,1,0,1,0,0,4,0,1,0,0,2,0,0,0,0,0,0
foongus,2,10,55,55,45,55,294,6,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,3,0,14,0,0,3,0,0,1,0,0,1,1,6,0,1,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,8,0,0,0,0,0,0
amoonguss,2,10,85,85,70,80,464,7,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,3,0,14,0,0,2,0,0,1,0,0,1,1,6,0,1,0,0,0,0,5,0,0,3,0,0,1,1,0,0,0,8,0,0,0,0,0,0
frillish,6,9,40,65,50,85,335,6,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,13,0,0,2,0,0,0,3,0,1,2,1,0,5,2,0,1,0,4,0,0,2,0,0,0,4,0,0,10,3,1,2,3,0,1,1
jellicent,6,9,60,85,70,105,480,6,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,13,0,0,2,0,0,0,2,0,1,2,0,0,5,1,0,1,0,5,0,0,2,0,0,0,4,0,0,11,3,1,2,3,0,1,1
alomomola,9,-1,75,40,80,45,470,9,1,2,0,0,0,0,0,0,0,5,0,0,1,0,1,1,1,17,0,0,1,0,1,0,0,0,0,4,0,0,7,3,0,0,1,5,0,0,0,0,0,0,1,0,0,7,0,0,2,3,0,0,1
joltik,5,11,47,57,50,50,319,7,0,1,3,0,0,8,0,0,0,0,0,1,0,0,0,4,0,13,0,0,2,0,0,2,0,0,0,1,0,2,4,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,3,9,0,0,0,0,0
galvantula,5,11,77,97,60,60,472,7,0,1,3,0,0,8,0,0,0,0,0,1,0,0,0,3,0,11,0,0,2,0,0,3,0,0,0,1,0,3,4,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,3,9,0,0,0,0,0
ferroseed,7,10,50,24,91,86,305,9,2,0,1,0,1,1,0,4,0,0,2,0,0,0,0,3,0,11,0,0,1,1,2,0,1,1,1,0,3,2,2,0,0,1,0,3,0,0,1,0,0,0,0,3,0,0,3,1,0,0,0,0,0
ferrothorn,7,10,94,54,131,116,489,12,3,1,1,1,1,1,1,5,0,0,3,0,0,0,0,4,0,13,0,0,1,1,3,0,1,1,1,0,2,2,2,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,4,2,0,0,0,0,0
klink,7,-1,55,45,70,60,300,6,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,10,0,0,1,0,2,0,0,4,0,0,0,3,4,0,0,0,0,5,0,0,0,0,1,1,0,3,0,0,0,8,0,0,0,0,0
klang,7,-1,80,70,95,85,440,6,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,10,0,0,1,0,2,0,0,4,0,0,0,3,5,0,0,0,0,5,0,0,0,0,1,1,0,3,0,0,0,8,0,0,0,0,0
klinklang,7,-1,100,70,115,85,520,7,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,10,0,0,1,0,2,0,0,5,0,0,0,5,6,0,0,0,0,5,0,0,0,0,1,1,0,3,0,0,0,9,0,0,0,0,0
tynamo,11,-1,55,45,40,40,275,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eelektrik,11,-1,85,75,70,70,405,10,0,2,0,0,0,2,0,1,0,1,0,3,0,0,0,3,0,10,0,0,3,0,0,0,0,0,0,1,0,5,2,0,0,0,0,4,0,0,2,0,0,1,0,1,0,0,1,9,0,0,0,0,0
eelektross,11,-1,115,105,80,80,515,14,8,2,0,2,2,2,0,2,1,2,0,4,1,0,3,3,0,11,1,0,3,0,0,0,1,0,1,1,0,6,2,0,0,1,0,6,0,0,2,0,0,1,1,1,1,0,2,9,0,0,1,0,0
elgyem,12,-1,55,85,55,55,335,5,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,1,0,19,0,0,1,0,0,0,1,0,0,1,0,1,24,0,0,3,0,5,0,0,0,0,1,1,1,0,0,0,1,3,8,0,0,1,0
beheeyem,12,-1,75,125,75,95,485,6,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,18,0,0,1,0,0,0,0,0,0,1,0,1,24,0,0,3,0,7,0,0,0,0,1,1,1,1,0,0,1,3,9,0,0,1,0
litwick,6,8,30,65,55,55,275,4,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,2,0,14,0,0,2,0,0,0,3,0,2,0,0,0,8,1,0,3,0,4,0,0,3,0,0,0,3,0,11,0,2,1,2,0,0,1,0
lampent,6,8,40,95,60,60,370,4,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,3,0,13,0,0,2,0,0,0,3,0,2,0,0,0,8,1,0,3,0,4,0,0,2,0,0,0,3,0,11,0,2,1,2,0,0,1,0
chandelure,6,8,55,145,90,90,520,5,0,0,0,0,0,1,2,0,3,0,1,0,0,0,0,3,0,14,0,0,2,0,0,0,3,0,2,0,0,0,8,1,0,3,0,5,0,0,2,0,0,0,3,0,11,0,2,1,2,0,0,1,0
axew,14,-1,87,30,60,40,320,14,5,1,1,3,1,2,1,2,0,1,1,0,0,0,6,6,0,15,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,2,0,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,1,0
fraxure,14,-1,117,40,70,50,410,14,5,1,1,3,1,1,1,2,0,1,1,0,0,0,6,5,0,14,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,2,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,1,0
haxorus,14,-1,147,60,90,70,540,15,7,1,1,4,2,1,1,2,0,1,1,0,1,0,6,6,0,14,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,2,0,6,1,0,0,0,0,0,0,0,1,1,1,1,0,0,3,1,0
cubchoo,13,-1,70,60,40,40,305,17,6,1,0,2,2,1,1,2,0,1,1,0,0,4,0,5,1,12,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,1,5,0,0,0,2,0,0,0,0,0,4,1,0,0,6,0,1,0
beartic,13,-1,130,70,80,80,505,19,9,1,0,3,3,1,1,3,0,3,1,0,0,5,0,5,1,14,1,0,1,0,0,0,1,0,0,1,0,0,1,2,0,2,1,6,1,0,0,2,0,0,0,0,0,4,1,0,0,6,0,1,0
cryogonal,13,-1,50,95,50,135,515,12,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,12,0,1,2,0,0,0,1,1,0,1,0,0,4,5,0,0,0,5,0,0,0,0,1,1,0,1,0,2,1,0,0,7,0,0,0
shelmet,5,-1,40,40,85,65,305,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,13,0,0,4,1,0,0,1,0,0,1,0,0,3,0,0,0,0,3,1,0,3,2,0,4,0,0,0,0,4,0,0,0,0,0,0
accelgor,5,-1,70,100,40,60,495,7,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,14,0,0,5,1,1,0,1,0,0,1,0,0,4,0,0,0,0,5,2,0,4,1,0,4,0,0,0,1,4,0,0,0,0,0,0
stunfisk,3,11,66,81,84,99,471,8,1,1,0,5,3,0,1,0,0,1,0,1,0,0,0,4,0,14,0,0,1,1,2,0,2,0,0,1,0,5,1,0,0,0,0,4,0,0,2,4,0,1,0,0,0,5,0,6,0,0,0,0,0
mienfoo,0,-1,85,55,50,50,350,15,15,3,1,1,3,1,0,0,0,0,1,0,0,0,1,3,0,15,4,0,1,0,0,0,0,0,1,1,0,0,7,0,0,2,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mienshao,0,-1,125,95,60,60,510,16,14,3,1,1,3,1,0,0,1,0,1,0,0,2,1,5,0,15,4,0,1,0,1,0,0,0,1,1,0,0,7,0,0,2,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
druddigon,14,-1,120,60,90,90,485,15,4,2,2,4,3,0,1,3,2,1,0,2,0,0,4,9,0,12,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,4,0,4,1,0,1,0,0,0,0,1,3,1,0,2,0,0,3,2,0
golett,3,6,74,35,50,50,303,12,10,0,0,5,4,0,4,2,1,0,0,1,0,1,0,3,0,13,0,0,1,0,3,0,2,1,1,1,0,0,7,0,0,0,0,4,1,0,0,3,0,1,3,0,0,0,1,1,1,2,0,0,0
golurk,3,6,124,55,80,80,483,13,12,1,0,6,5,0,4,3,2,0,0,1,1,1,0,4,0,13,0,0,1,0,3,0,2,1,1,1,0,0,8,0,0,0,0,5,1,0,0,3,0,1,3,1,0,0,2,3,1,2,0,0,0
pawniard,7,15,85,40,70,40,340,12,6,1,1,1,2,2,1,2,0,0,0,0,1,0,1,12,0,14,1,0,1,0,3,0,1,2,0,1,0,2,2,0,0,5,0,4,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0
bisharp,7,15,125,60,100,70,490,12,7,1,1,1,2,2,1,3,0,0,0,0,1,0,1,11,0,13,0,0,1,0,3,0,1,2,0,1,0,2,2,0,0,5,0,5,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0
bouffalant,-1,-1,110,40,95,95,490,20,5,1,1,4,3,1,0,2,0,0,0,1,1,0,1,5,0,13,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,1,0,4,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
rufflet,-1,1,83,37,50,50,350,14,3,9,0,0,2,1,1,1,0,0,0,0,1,0,0,1,0,13,1,4,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
braviary,-1,1,123,57,75,75,510,15,4,10,0,0,2,1,1,3,0,0,0,0,1,0,0,1,0,14,1,4,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,6,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vullaby,1,15,55,45,75,65,370,9,1,5,0,0,1,1,0,1,0,0,0,0,0,0,0,9,0,14,0,5,1,0,0,0,1,1,1,1,0,0,1,0,0,7,0,6,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0
mandibuzz,1,15,65,55,105,95,510,10,1,7,0,1,1,1,0,1,0,0,0,0,0,0,0,9,0,14,0,5,1,0,1,0,1,1,1,1,0,0,1,0,0,7,0,7,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0
heatmor,8,-1,97,105,66,66,484,12,6,1,0,2,1,1,2,0,3,0,0,1,0,0,0,9,0,13,0,0,2,0,0,0,1,0,2,1,0,0,2,0,0,3,0,4,1,0,1,1,0,0,0,0,9,0,2,0,0,0,0,0,0
durant,5,7,109,48,112,48,484,13,2,1,0,2,3,5,1,3,0,0,0,1,0,0,0,4,0,12,0,0,1,1,2,0,0,2,0,0,0,1,2,0,0,1,0,3,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0
deino,14,15,65,45,50,50,300,11,2,0,0,0,1,0,1,0,1,1,0,1,1,1,3,4,0,14,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,3,0,6,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4,2,0
zweilous,14,15,85,65,70,70,420,11,2,0,0,1,0,0,0,0,1,1,0,1,1,1,3,6,0,15,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,3,0,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,2,0
hydreigon,14,15,105,125,90,90,600,12,2,3,0,3,3,1,0,2,1,1,0,1,1,1,5,9,0,15,0,3,1,0,1,0,1,0,1,1,0,1,2,0,2,3,0,9,1,0,0,1,0,1,0,1,5,2,0,2,0,0,4,2,0
larvesta,5,8,85,50,55,55,360,8,0,1,0,0,0,6,0,0,3,0,1,1,1,0,0,0,0,13,0,0,1,0,0,1,0,0,2,0,0,1,4,0,0,0,0,4,0,0,0,0,0,3,0,0,7,0,3,0,1,0,0,0,0
volcarona,5,8,60,135,65,105,550,9,0,4,1,0,0,6,0,0,3,0,1,1,1,0,0,0,0,11,0,3,1,0,0,3,0,0,2,1,0,1,4,0,0,0,0,5,0,4,0,0,0,4,0,0,9,0,3,0,1,0,0,0,0
cobalion,0,7,90,90,129,72,580,13,10,2,1,0,1,2,0,5,0,0,0,0,1,0,0,0,0,17,2,0,1,0,3,0,0,2,1,1,0,2,3,0,0,2,0,6,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
terrakion,0,4,129,72,90,90,580,13,9,1,1,4,5,2,0,2,0,0,0,0,1,0,0,0,0,17,2,0,1,0,3,0,0,0,0,0,0,0,3,0,0,1,0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
virizion,0,10,90,90,72,129,580,13,9,2,0,0,1,2,0,1,0,0,6,0,1,0,0,0,0,19,2,0,1,0,0,0,0,0,1,0,2,0,4,0,0,1,0,6,3,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
